Ecosystem,Package Name,URL,Latest Version,Latest Version Updated,Source,Excluded,Criticality Score,Analysis Date,Results
debian,libwildmidi2,https://packages.debian.org/search?keywords=libwildmidi2,,,Debian Popularity Contest,,,,
debian,python-minimal,https://packages.debian.org/search?keywords=python-minimal,,,Debian Popularity Contest,,,,
debian,python,https://packages.debian.org/search?keywords=python,,,Debian Popularity Contest,,,,
debian,xserver-xorg-legacy,https://packages.debian.org/search?keywords=xserver-xorg-legacy,,,Debian Popularity Contest,,,,
debian,libcolamd2,https://packages.debian.org/search?keywords=libcolamd2,,,Debian Popularity Contest,,,,
debian,firefox-esr,https://packages.debian.org/search?keywords=firefox-esr,,,Debian Popularity Contest,,,,
debian,gstreamer1.0-plugins-ugly,https://packages.debian.org/search?keywords=gstreamer1.0-plugins-ugly,,,Debian Popularity Contest,,,,
debian,libodfgen-0.1-1,https://packages.debian.org/search?keywords=libodfgen-0.1-1,,,Debian Popularity Contest,,,,
debian,notification-daemon,https://packages.debian.org/search?keywords=notification-daemon,,,Debian Popularity Contest,,,,
debian,libvisio-0.1-1,https://packages.debian.org/search?keywords=libvisio-0.1-1,,,Debian Popularity Contest,,,,
debian,libmjpegutils-2.1-0,https://packages.debian.org/search?keywords=libmjpegutils-2.1-0,,,Debian Popularity Contest,,,,
debian,libcdr-0.1-1,https://packages.debian.org/search?keywords=libcdr-0.1-1,,,Debian Popularity Contest,,,,
debian,libreoffice-base-core,https://packages.debian.org/search?keywords=libreoffice-base-core,,,Debian Popularity Contest,,,,
debian,gir1.2-notify-0.7,https://packages.debian.org/search?keywords=gir1.2-notify-0.7,,,Debian Popularity Contest,,,,
debian,libblockdev-utils2,https://packages.debian.org/search?keywords=libblockdev-utils2,,,Debian Popularity Contest,,,,
debian,libgupnp-igd-1.0-4,https://packages.debian.org/search?keywords=libgupnp-igd-1.0-4,,,Debian Popularity Contest,,,,
debian,libblockdev-part-err2,https://packages.debian.org/search?keywords=libblockdev-part-err2,,,Debian Popularity Contest,,,,
debian,libblockdev2,https://packages.debian.org/search?keywords=libblockdev2,,,Debian Popularity Contest,,,,
debian,libblockdev-swap2,https://packages.debian.org/search?keywords=libblockdev-swap2,,,Debian Popularity Contest,,,,
debian,libblockdev-loop2,https://packages.debian.org/search?keywords=libblockdev-loop2,,,Debian Popularity Contest,,,,
debian,libblockdev-part2,https://packages.debian.org/search?keywords=libblockdev-part2,,,Debian Popularity Contest,,,,
debian,libblockdev-fs2,https://packages.debian.org/search?keywords=libblockdev-fs2,,,Debian Popularity Contest,,,,
debian,libnice10,https://packages.debian.org/search?keywords=libnice10,,,Debian Popularity Contest,,,,
debian,libwnck-3-common,https://packages.debian.org/search?keywords=libwnck-3-common,,,Debian Popularity Contest,,,,
debian,libreoffice-writer,https://packages.debian.org/search?keywords=libreoffice-writer,,,Debian Popularity Contest,,,,
debian,libmplex2-2.1-0,https://packages.debian.org/search?keywords=libmplex2-2.1-0,,,Debian Popularity Contest,,,,
debian,libmpeg2encpp-2.1-0,https://packages.debian.org/search?keywords=libmpeg2encpp-2.1-0,,,Debian Popularity Contest,,,,
debian,gvfs,https://packages.debian.org/search?keywords=gvfs,,,Debian Popularity Contest,,,,
debian,libetonyek-0.1-1,https://packages.debian.org/search?keywords=libetonyek-0.1-1,,,Debian Popularity Contest,,,,
debian,libwnck-3-0,https://packages.debian.org/search?keywords=libwnck-3-0,,,Debian Popularity Contest,,,,
debian,libabw-0.1-1,https://packages.debian.org/search?keywords=libabw-0.1-1,,,Debian Popularity Contest,,,,
debian,libe-book-0.1-1,https://packages.debian.org/search?keywords=libe-book-0.1-1,,,Debian Popularity Contest,,,,
debian,libpostproc55,https://packages.debian.org/search?keywords=libpostproc55,,,Debian Popularity Contest,,,,
debian,gvfs-common,https://packages.debian.org/search?keywords=gvfs-common,,,Debian Popularity Contest,,,,
debian,python3-distro-info,https://packages.debian.org/search?keywords=python3-distro-info,,,Debian Popularity Contest,,,,
debian,libcanberra-gtk3-0,https://packages.debian.org/search?keywords=libcanberra-gtk3-0,,,Debian Popularity Contest,,,,
debian,gvfs-libs,https://packages.debian.org/search?keywords=gvfs-libs,,,Debian Popularity Contest,,,,
debian,libspeechd2,https://packages.debian.org/search?keywords=libspeechd2,,,Debian Popularity Contest,,,,
debian,gvfs-daemons,https://packages.debian.org/search?keywords=gvfs-daemons,,,Debian Popularity Contest,,,,
debian,libhunspell-1.7-0,https://packages.debian.org/search?keywords=libhunspell-1.7-0,,,Debian Popularity Contest,,,,
debian,libreoffice-math,https://packages.debian.org/search?keywords=libreoffice-math,,,Debian Popularity Contest,,,,
debian,libmtp-runtime,https://packages.debian.org/search?keywords=libmtp-runtime,,,Debian Popularity Contest,,,,
debian,libmms0,https://packages.debian.org/search?keywords=libmms0,,,Debian Popularity Contest,,,,
debian,libz3-4,https://packages.debian.org/search?keywords=libz3-4,,,Debian Popularity Contest,,,,
debian,gcr,https://packages.debian.org/search?keywords=gcr,,,Debian Popularity Contest,,,,
debian,coinor-libcgl1,https://packages.debian.org/search?keywords=coinor-libcgl1,,,Debian Popularity Contest,,,,
debian,coinor-libclp1,https://packages.debian.org/search?keywords=coinor-libclp1,,,Debian Popularity Contest,,,,
debian,libreoffice-calc,https://packages.debian.org/search?keywords=libreoffice-calc,,,Debian Popularity Contest,,,,
debian,coinor-libcbc3,https://packages.debian.org/search?keywords=coinor-libcbc3,,,Debian Popularity Contest,,,,
debian,libwoff1,https://packages.debian.org/search?keywords=libwoff1,,,Debian Popularity Contest,,,,
debian,libmwaw-0.3-3,https://packages.debian.org/search?keywords=libmwaw-0.3-3,,,Debian Popularity Contest,,,,
debian,cups-pk-helper,https://packages.debian.org/search?keywords=cups-pk-helper,,,Debian Popularity Contest,,,,
debian,libsdl2-2.0-0,https://packages.debian.org/search?keywords=libsdl2-2.0-0,,,Debian Popularity Contest,,,,
debian,ocl-icd-libopencl1,https://packages.debian.org/search?keywords=ocl-icd-libopencl1,,,Debian Popularity Contest,,,,
debian,libmspub-0.1-1,https://packages.debian.org/search?keywords=libmspub-0.1-1,,,Debian Popularity Contest,,,,
debian,libfreehand-0.1-1,https://packages.debian.org/search?keywords=libfreehand-0.1-1,,,Debian Popularity Contest,,,,
debian,gir1.2-gstreamer-1.0,https://packages.debian.org/search?keywords=gir1.2-gstreamer-1.0,,,Debian Popularity Contest,,,,
debian,cpp-10,https://packages.debian.org/search?keywords=cpp-10,,,Debian Popularity Contest,,,,
debian,libreoffice-draw,https://packages.debian.org/search?keywords=libreoffice-draw,,,Debian Popularity Contest,,,,
debian,gir1.2-atspi-2.0,https://packages.debian.org/search?keywords=gir1.2-atspi-2.0,,,Debian Popularity Contest,,,,
debian,cups-ppdc,https://packages.debian.org/search?keywords=cups-ppdc,,,Debian Popularity Contest,,,,
debian,xserver-xorg-video-qxl,https://packages.debian.org/search?keywords=xserver-xorg-video-qxl,,,Debian Popularity Contest,,,,
debian,libgcr-ui-3-1,https://packages.debian.org/search?keywords=libgcr-ui-3-1,,,Debian Popularity Contest,,,,
debian,libreoffice-impress,https://packages.debian.org/search?keywords=libreoffice-impress,,,Debian Popularity Contest,,,,
debian,libkpathsea6,https://packages.debian.org/search?keywords=libkpathsea6,,,Debian Popularity Contest,,,,
debian,libclucene-core1v5,https://packages.debian.org/search?keywords=libclucene-core1v5,,,Debian Popularity Contest,,,,
debian,cups-filters,https://packages.debian.org/search?keywords=cups-filters,,,Debian Popularity Contest,,,,
github,,https://github.com/0xfml/poc,,,250 most common github urls in cve database,,,,
github,,https://github.com/abrt/abrt,,,250 most common github urls in cve database,,,,
github,,https://github.com/AcademySoftwareFoundation/openexr,,,250 most common github urls in cve database,,,,
github,,https://github.com/aliasrobotics/RVD,,,250 most common github urls in cve database,,,,
github,,https://github.com/ansible/ansible,,,250 most common github urls in cve database,,,,
github,,https://github.com/anuko/timetracker,,,250 most common github urls in cve database,,,,
github,,https://github.com/apache/airflow,,,250 most common github urls in cve database,,,,
github,,https://github.com/appneta/tcpreplay,,,250 most common github urls in cve database,,,,
github,,https://github.com/argoproj/argo-cd,,,250 most common github urls in cve database,,,,
github,,https://github.com/ARMmbed/mbedtls,,,250 most common github urls in cve database,,,,
github,,https://github.com/AvaterXXX/CVEs,,,250 most common github urls in cve database,,,,
github,,https://github.com/axiomatic-systems/Bento4,,,250 most common github urls in cve database,,,,
github,,https://github.com/azure-rtos/usbx,,,250 most common github urls in cve database,,,,
github,,https://github.com/backstage/backstage,,,250 most common github urls in cve database,,,,
github,,https://github.com/baserproject/basercms,,,250 most common github urls in cve database,,,,
github,,https://github.com/bcgit/bc-java,,,250 most common github urls in cve database,,,,
github,,https://github.com/bigbluebutton/bigbluebutton,,,250 most common github urls in cve database,,,,
github,,https://github.com/BigTiger2020/word-press,,,250 most common github urls in cve database,,,,
github,,https://github.com/bigtreecms/BigTree-CMS,,,250 most common github urls in cve database,,,,
github,,https://github.com/BlockChainsSecurity/EtherTokens,,,250 most common github urls in cve database,,,,
github,,https://github.com/bytecodealliance/wasmtime,,,250 most common github urls in cve database,,,,
github,,https://github.com/Cacti/cacti,,,250 most common github urls in cve database,,,,
github,,https://github.com/centreon/centreon,,,250 most common github urls in cve database,,,,
github,,https://github.com/cesanta/mjs,,,250 most common github urls in cve database,,,,
github,,https://github.com/CESNET/libyang,,,250 most common github urls in cve database,,,,
github,,https://github.com/chshcms/cscms,,,250 most common github urls in cve database,,,,
github,,https://github.com/ckeditor/ckeditor4,,,250 most common github urls in cve database,,,,
github,,DictReader,,,250 most common github urls in cve database,,,,
github,,https://github.com/Combodo/iTop,,,250 most common github urls in cve database,,,,
github,,https://github.com/containerd/containerd,,,250 most common github urls in cve database,,,,
github,,https://github.com/contiki-ng/contiki-ng,,,250 most common github urls in cve database,,,,
github,,https://github.com/Cvjark/Poc,,,250 most common github urls in cve database,,,,
github,,https://github.com/D0neMkj/POC_BSOD,,,250 most common github urls in cve database,,,,
github,,https://github.com/d1tto/IoT-vuln,,,250 most common github urls in cve database,,,,
github,,https://github.com/d4wner/Vulnerabilities-Report,,,250 most common github urls in cve database,,,,
github,,https://github.com/Darry-lang1/vuln,,,250 most common github urls in cve database,,,,
github,,https://github.com/daylightstudio/FUEL-CMS,,,250 most common github urls in cve database,,,,
github,,https://github.com/dbry/WavPack,,,250 most common github urls in cve database,,,,
github,,https://github.com/discourse/discourse,,,250 most common github urls in cve database,,,,
github,,https://github.com/Dolibarr/dolibarr,,,250 most common github urls in cve database,,,,
github,,https://github.com/dotCMS/core,,,250 most common github urls in cve database,,,,
github,,https://github.com/Double-q1015/CVE-vulns,,,250 most common github urls in cve database,,,,
github,,https://github.com/dpgaspar/Flask-AppBuilder,,,250 most common github urls in cve database,,,,
github,,https://github.com/DrunkenShells/Disclosures,,,250 most common github urls in cve database,,,,
github,,https://github.com/DSpace/DSpace,,,250 most common github urls in cve database,,,,
github,,https://github.com/electron/electron,,,250 most common github urls in cve database,,,,
github,,https://github.com/Enalean/tuleap,,,250 most common github urls in cve database,,,,
github,,https://github.com/envoyproxy/envoy,,,250 most common github urls in cve database,,,,
github,,https://github.com/EPhaha/IOT_vuln,,,250 most common github urls in cve database,,,,
github,,https://github.com/ericcornelissen/shescape,,,250 most common github urls in cve database,,,,
github,,https://github.com/espocrm/espocrm,,,250 most common github urls in cve database,,,,
github,,https://github.com/espruino/Espruino,,,250 most common github urls in cve database,,,,
github,,https://github.com/ethanhunnt/IoT_vulnerabilities,,,250 most common github urls in cve database,,,,
github,,https://github.com/ether/etherpad-lite,,,250 most common github urls in cve database,,,,
github,,https://github.com/ethereum/go-ethereum,,,250 most common github urls in cve database,,,,
github,,https://github.com/Exiv2/exiv2,,,250 most common github urls in cve database,,,,
github,,https://github.com/exponentcms/exponent-cms,,,250 most common github urls in cve database,,,,
github,,https://github.com/facebook/hhvm,,,250 most common github urls in cve database,,,,
github,,https://github.com/FasterXML/jackson-databind,,,250 most common github urls in cve database,,,,
github,,https://github.com/fatfreecrm/fat_free_crm,,,250 most common github urls in cve database,,,,
github,,https://github.com/FFmpeg/FFmpeg,,,250 most common github urls in cve database,,,,
github,,https://github.com/file/file,,,250 most common github urls in cve database,,,,
github,,https://github.com/fireeye/Vulnerability-Disclosures,,,250 most common github urls in cve database,,,,
github,,https://github.com/firefly-iii/firefly-iii,,,250 most common github urls in cve database,,,,
github,,https://github.com/flatpak/flatpak,,,250 most common github urls in cve database,,,,
github,,https://github.com/flatpressblog/flatpress,,,250 most common github urls in cve database,,,,
github,,https://github.com/flipped-aurora/gin-vue-admin,,,250 most common github urls in cve database,,,,
github,,https://github.com/frappe/frappe,,,250 most common github urls in cve database,,,,
github,,https://github.com/FreeRDP/FreeRDP,,,250 most common github urls in cve database,,,,
github,,https://github.com/fusionpbx/fusionpbx,,,250 most common github urls in cve database,,,,
github,,https://github.com/getkirby/kirby,,,250 most common github urls in cve database,,,,
github,,https://github.com/GetSimpleCMS/GetSimpleCMS,,,250 most common github urls in cve database,,,,
github,,https://github.com/git/git,,,250 most common github urls in cve database,,,,
github,,https://github.com/github/securitylab,,,250 most common github urls in cve database,,,,
github,,https://github.com/glpi-project/glpi,,,250 most common github urls in cve database,,,,
github,,https://github.com/gnuboard/gnuboard5,,,250 most common github urls in cve database,,,,
github,,https://github.com/gocd/gocd,,,250 most common github urls in cve database,,,,
github,,https://github.com/go-gitea/gitea,,,250 most common github urls in cve database,,,,
github,,https://github.com/gogs/gogs,,,250 most common github urls in cve database,,,,
github,,https://github.com/golang/go,,,250 most common github urls in cve database,,,,
github,,https://github.com/google/asylo,,,250 most common github urls in cve database,,,,
